id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
57723,Male,74,1,7.0,1,1-2 Year,No,2630.0,26.0,289,0
77188,Male,48,1,9.0,1,1-2 Year,No,49148.0,26.0,126,0
396238,Female,33,1,11.0,1,< 1 Year,No,29372.0,152.0,165,0
14286,Female,22,1,41.0,1,< 1 Year,No,44755.0,152.0,75,0
234556,Male,76,1,28.0,0,1-2 Year,Yes,45599.0,125.0,215,0
330968,Male,38,1,27.0,0,1-2 Year,Yes,30994.0,163.0,129,0
186890,Male,22,1,28.0,0,1-2 Year,Yes,37827.0,122.0,38,0
9420,Male,44,1,28.0,0,1-2 Year,No,2630.0,124.0,135,0
59281,Male,69,1,3.0,1,1-2 Year,No,2630.0,26.0,221,0
271242,Male,25,1,8.0,1,< 1 Year,No,43767.0,152.0,245,0
65730,Female,20,1,34.0,0,< 1 Year,Yes,2630.0,160.0,201,0
233885,Female,22,1,50.0,1,< 1 Year,No,34744.0,152.0,270,0
78335,Female,40,1,3.0,0,1-2 Year,Yes,28845.0,8.0,59,1
104826,Female,26,1,30.0,0,< 1 Year,Yes,36845.0,152.0,254,1
363237,Female,27,1,11.0,1,< 1 Year,No,28847.0,152.0,229,0
259393,Male,46,1,50.0,0,1-2 Year,Yes,35826.0,124.0,87,0
137356,Male,24,1,26.0,0,< 1 Year,Yes,25405.0,152.0,181,0
311128,Female,26,1,35.0,1,< 1 Year,No,35374.0,152.0,129,0
255477,Male,25,1,30.0,1,< 1 Year,No,32282.0,152.0,86,0
188666,Male,33,1,19.0,0,< 1 Year,No,26606.0,152.0,72,0
169431,Male,38,1,28.0,1,1-2 Year,No,43866.0,124.0,75,0
386724,Female,56,1,28.0,0,1-2 Year,Yes,46728.0,26.0,207,1
247657,Female,48,1,28.0,1,1-2 Year,No,47213.0,26.0,221,0
258279,Female,29,1,10.0,1,< 1 Year,No,2630.0,152.0,133,0
129347,Female,23,1,46.0,1,< 1 Year,No,25074.0,26.0,146,0
215242,Male,61,1,45.0,0,> 2 Years,Yes,43203.0,26.0,98,0
248464,Female,23,1,30.0,1,< 1 Year,No,30843.0,152.0,157,0
197255,Male,57,1,28.0,1,1-2 Year,No,24816.0,13.0,33,0
84579,Male,46,1,46.0,0,1-2 Year,Yes,26594.0,91.0,191,0
259374,Male,43,1,28.0,0,> 2 Years,Yes,2630.0,124.0,210,0
313982,Male,42,1,28.0,0,1-2 Year,Yes,49106.0,124.0,274,0
361798,Female,40,1,11.0,0,1-2 Year,Yes,32057.0,120.0,46,0
319386,Female,35,1,24.0,1,1-2 Year,No,39222.0,152.0,125,0
129899,Female,62,1,8.0,0,1-2 Year,Yes,26004.0,154.0,59,1
377584,Female,21,1,35.0,1,< 1 Year,No,31496.0,152.0,160,0
355849,Female,23,1,41.0,1,1-2 Year,Yes,26577.0,154.0,133,0
233447,Female,52,1,28.0,1,1-2 Year,No,34529.0,26.0,286,0
212533,Male,20,1,47.0,1,< 1 Year,No,2630.0,160.0,37,0
392460,Male,30,1,29.0,1,< 1 Year,No,51137.0,152.0,104,0
167767,Female,31,1,28.0,0,1-2 Year,Yes,2630.0,26.0,177,1
149366,Female,26,1,30.0,0,< 1 Year,Yes,25642.0,124.0,36,0
75598,Male,52,1,28.0,0,1-2 Year,Yes,27538.0,26.0,186,0
282388,Male,22,1,36.0,0,< 1 Year,Yes,32428.0,152.0,253,0
281405,Female,26,1,8.0,0,< 1 Year,No,42494.0,152.0,280,0
500226,Female,34,1,46.0,1,1-2 Year,No,24014.0,152.0,240,0
161877,Male,36,1,28.0,0,1-2 Year,Yes,34021.0,26.0,175,0
58750,Female,23,1,25.0,1,< 1 Year,No,31016.0,152.0,36,0
441086,Male,44,1,28.0,0,> 2 Years,Yes,42585.0,124.0,118,1
384576,Female,25,1,41.0,1,< 1 Year,No,45958.0,152.0,187,0
304893,Female,27,1,28.0,1,1-2 Year,No,2630.0,124.0,15,0
88254,Female,31,1,36.0,1,< 1 Year,No,2630.0,152.0,208,0
361839,Male,66,1,8.0,1,1-2 Year,No,43571.0,26.0,85,0
23958,Female,46,1,46.0,0,1-2 Year,Yes,26880.0,124.0,150,0
39297,Male,32,1,45.0,1,1-2 Year,No,69335.0,26.0,55,0
105107,Female,73,1,41.0,0,1-2 Year,Yes,43063.0,124.0,257,0
320394,Male,63,1,41.0,1,1-2 Year,No,36477.0,12.0,180,0
438266,Male,29,1,21.0,1,< 1 Year,No,26670.0,152.0,121,0
275517,Male,51,1,28.0,0,1-2 Year,No,35572.0,26.0,295,0
25354,Male,27,1,2.0,0,< 1 Year,Yes,32467.0,160.0,203,0
186105,Female,48,1,18.0,0,1-2 Year,Yes,39948.0,124.0,271,0
134883,Male,54,1,28.0,0,1-2 Year,Yes,48520.0,26.0,133,1
198759,Female,34,1,28.0,1,1-2 Year,No,21971.0,124.0,39,0
297459,Male,61,1,28.0,0,1-2 Year,Yes,70889.0,124.0,147,0
211548,Female,48,1,41.0,0,1-2 Year,Yes,20164.0,60.0,219,1
380702,Female,22,1,8.0,0,< 1 Year,Yes,34681.0,152.0,109,0
307413,Male,25,1,10.0,1,< 1 Year,No,34664.0,152.0,92,0
208207,Female,38,1,2.0,0,1-2 Year,No,33454.0,124.0,268,0
255440,Male,29,1,28.0,0,< 1 Year,Yes,49926.0,124.0,242,0
371611,Male,55,1,28.0,1,1-2 Year,Yes,33376.0,124.0,188,0
32502,Male,49,1,8.0,0,1-2 Year,Yes,37094.0,124.0,54,0
171146,Male,23,1,35.0,0,< 1 Year,No,2630.0,160.0,265,0
462745,Male,46,1,28.0,0,1-2 Year,Yes,27809.0,124.0,97,1
320197,Male,47,1,28.0,0,1-2 Year,Yes,44850.0,23.0,86,0
33904,Female,45,1,28.0,1,1-2 Year,No,47185.0,124.0,225,0
496057,Female,75,1,28.0,1,1-2 Year,No,24359.0,26.0,20,0
166107,Male,45,1,43.0,1,1-2 Year,No,23371.0,26.0,263,0
45411,Male,22,1,25.0,0,< 1 Year,Yes,2630.0,152.0,245,0
332420,Male,44,1,8.0,0,1-2 Year,Yes,2630.0,26.0,30,1
479044,Male,25,1,28.0,1,< 1 Year,No,34245.0,152.0,195,0
444816,Male,33,1,36.0,0,1-2 Year,Yes,43554.0,124.0,156,1
290319,Female,35,1,8.0,1,1-2 Year,No,2630.0,152.0,191,0
122855,Female,80,1,28.0,1,1-2 Year,Yes,58075.0,26.0,297,0
381139,Female,26,1,11.0,1,< 1 Year,No,26686.0,152.0,230,0
167734,Male,26,1,21.0,1,< 1 Year,No,28204.0,152.0,235,0
401878,Male,25,1,43.0,1,< 1 Year,No,31152.0,152.0,182,0
317732,Male,25,1,29.0,1,< 1 Year,No,32470.0,152.0,237,0
588,Female,72,1,28.0,0,1-2 Year,Yes,61819.0,122.0,35,0
362449,Male,21,1,33.0,0,< 1 Year,Yes,24911.0,152.0,225,0
218610,Male,47,1,8.0,1,1-2 Year,No,42027.0,26.0,234,0
245499,Male,20,1,36.0,0,< 1 Year,Yes,25147.0,160.0,224,0
346493,Male,25,1,28.0,1,< 1 Year,No,24263.0,152.0,21,0
360786,Male,60,1,28.0,0,1-2 Year,Yes,44609.0,124.0,53,1
56252,Female,33,1,1.0,0,< 1 Year,Yes,2630.0,124.0,235,1
259755,Female,55,1,8.0,1,1-2 Year,No,2630.0,124.0,48,0
124322,Male,47,1,28.0,0,1-2 Year,Yes,2630.0,26.0,212,0
336448,Male,45,1,8.0,1,1-2 Year,No,43382.0,26.0,209,0
326593,Female,38,1,10.0,1,1-2 Year,Yes,32358.0,26.0,179,0
272089,Male,54,1,3.0,0,> 2 Years,Yes,48558.0,124.0,138,0
436674,Female,31,1,28.0,0,1-2 Year,Yes,41391.0,124.0,83,1
132723,Male,49,1,28.0,0,1-2 Year,Yes,38632.0,26.0,17,0
17701,Male,49,1,28.0,1,1-2 Year,No,2630.0,125.0,292,0
472042,Male,48,1,28.0,0,1-2 Year,Yes,39064.0,26.0,191,1
61156,Male,38,1,26.0,0,1-2 Year,Yes,2630.0,157.0,147,0
258173,Male,36,1,28.0,1,1-2 Year,No,29092.0,124.0,221,0
371493,Female,25,1,11.0,1,< 1 Year,No,39833.0,152.0,224,0
81868,Male,63,1,46.0,0,1-2 Year,Yes,28011.0,124.0,94,0
300140,Female,42,1,50.0,0,1-2 Year,Yes,20300.0,124.0,101,0
274111,Female,25,1,28.0,0,< 1 Year,Yes,38788.0,160.0,207,0
472185,Male,42,1,6.0,0,1-2 Year,Yes,19604.0,26.0,186,1
406084,Male,50,1,41.0,0,1-2 Year,Yes,33505.0,26.0,269,1
192296,Female,24,1,36.0,0,< 1 Year,Yes,2630.0,152.0,89,0
216877,Female,64,1,46.0,0,> 2 Years,Yes,33739.0,26.0,200,0
467364,Female,39,1,41.0,0,1-2 Year,Yes,2630.0,157.0,163,1
123622,Male,30,1,28.0,0,1-2 Year,Yes,45263.0,26.0,94,1
397504,Male,33,1,6.0,0,1-2 Year,Yes,32260.0,26.0,110,1
332160,Female,24,1,21.0,1,< 1 Year,No,17720.0,152.0,92,0
106030,Female,22,1,32.0,0,< 1 Year,No,2630.0,160.0,191,0
30466,Female,23,1,50.0,0,< 1 Year,Yes,41825.0,152.0,137,0
56210,Female,46,1,8.0,1,1-2 Year,No,2630.0,25.0,179,0
308452,Male,23,1,8.0,1,< 1 Year,No,29787.0,160.0,146,0
380429,Female,30,1,28.0,1,1-2 Year,No,57733.0,158.0,270,0
210954,Male,48,1,8.0,0,1-2 Year,Yes,44888.0,124.0,271,0
446601,Female,20,1,44.0,1,< 1 Year,No,2630.0,160.0,24,0
347944,Female,28,1,28.0,0,1-2 Year,Yes,32906.0,122.0,155,0
261624,Male,46,1,11.0,0,1-2 Year,Yes,29886.0,26.0,118,1
101514,Male,24,1,3.0,1,< 1 Year,No,37809.0,152.0,95,0
10702,Male,28,1,29.0,1,< 1 Year,No,33101.0,152.0,102,0
377446,Female,23,1,28.0,0,< 1 Year,Yes,23597.0,152.0,292,0
80866,Male,41,1,18.0,0,1-2 Year,Yes,41429.0,124.0,137,0
40386,Male,57,1,28.0,0,1-2 Year,No,25781.0,26.0,76,0
373252,Female,27,1,28.0,0,< 1 Year,Yes,42980.0,124.0,235,0
64642,Male,24,1,29.0,1,< 1 Year,No,26803.0,152.0,204,0
452731,Male,31,1,28.0,1,< 1 Year,No,50844.0,152.0,268,0
283528,Female,39,1,28.0,1,1-2 Year,No,37433.0,124.0,48,0
257456,Male,32,1,37.0,0,< 1 Year,Yes,2630.0,156.0,180,0
321123,Female,51,1,28.0,1,1-2 Year,No,45249.0,26.0,18,0
314950,Female,20,1,8.0,0,< 1 Year,Yes,51318.0,160.0,97,0
42441,Male,59,1,7.0,0,1-2 Year,Yes,2630.0,26.0,220,0
28975,Female,28,1,29.0,0,1-2 Year,Yes,36083.0,124.0,271,1
267980,Male,22,1,23.0,1,< 1 Year,No,34699.0,152.0,268,0
88613,Male,22,1,25.0,1,< 1 Year,No,22758.0,152.0,45,0
404070,Female,71,1,28.0,1,1-2 Year,No,32592.0,55.0,161,0
281302,Male,22,1,28.0,0,1-2 Year,Yes,35491.0,26.0,138,0
3047,Male,31,1,21.0,0,< 1 Year,Yes,27005.0,152.0,108,1
483355,Female,74,1,28.0,1,1-2 Year,No,29183.0,25.0,100,0
173074,Female,25,1,11.0,1,< 1 Year,No,26476.0,152.0,27,0
121169,Female,58,1,28.0,0,1-2 Year,Yes,2630.0,124.0,295,0
264258,Female,44,1,28.0,0,1-2 Year,Yes,41960.0,26.0,79,0
143859,Female,28,1,19.0,1,< 1 Year,No,53789.0,152.0,201,0
416658,Female,22,1,30.0,1,< 1 Year,No,37610.0,152.0,11,0
346222,Female,32,1,28.0,0,< 1 Year,Yes,29413.0,152.0,142,0
449494,Male,25,1,46.0,1,< 1 Year,No,21190.0,153.0,83,0
27896,Male,31,1,28.0,0,< 1 Year,Yes,45687.0,26.0,237,1
380884,Male,22,1,28.0,0,< 1 Year,Yes,35894.0,160.0,162,0
34443,Female,25,1,29.0,1,< 1 Year,No,38908.0,152.0,71,0
28883,Female,55,1,28.0,0,> 2 Years,Yes,55310.0,122.0,66,0
247834,Male,20,1,15.0,0,< 1 Year,Yes,27292.0,160.0,62,0
349835,Male,26,1,34.0,1,< 1 Year,Yes,2630.0,160.0,288,0
273307,Male,36,1,15.0,0,1-2 Year,Yes,39880.0,154.0,170,0
167937,Male,23,1,18.0,1,< 1 Year,No,26897.0,152.0,118,0
447960,Female,23,1,30.0,1,< 1 Year,No,29561.0,152.0,58,0
51129,Male,43,1,28.0,0,1-2 Year,Yes,47482.0,26.0,187,0
25258,Male,74,1,28.0,0,1-2 Year,Yes,29675.0,124.0,224,0
13658,Female,24,1,18.0,1,< 1 Year,No,28876.0,152.0,164,0
128644,Male,55,1,11.0,1,1-2 Year,Yes,45180.0,163.0,158,0
46109,Female,23,1,14.0,1,< 1 Year,No,25031.0,152.0,104,0
65287,Male,43,1,28.0,0,1-2 Year,No,33685.0,163.0,44,0
287794,Male,22,1,10.0,1,< 1 Year,No,16684.0,152.0,35,0
146610,Female,23,1,8.0,1,< 1 Year,No,40474.0,152.0,282,0
341724,Female,51,1,28.0,0,> 2 Years,Yes,48981.0,26.0,298,1
65469,Male,44,1,1.0,1,1-2 Year,No,2630.0,26.0,22,0
421709,Female,45,1,36.0,0,> 2 Years,Yes,26869.0,124.0,220,1
158805,Female,61,1,28.0,0,> 2 Years,Yes,31039.0,26.0,23,0
1710,Male,43,1,33.0,0,1-2 Year,Yes,31399.0,26.0,159,1
402566,Female,40,1,8.0,1,1-2 Year,No,42183.0,152.0,31,0
177733,Male,49,1,41.0,0,1-2 Year,No,2630.0,156.0,51,0
248314,Male,66,1,28.0,1,1-2 Year,No,40104.0,124.0,49,0
37108,Male,52,1,46.0,0,1-2 Year,No,2630.0,26.0,14,0
29261,Female,21,1,9.0,1,< 1 Year,No,35631.0,160.0,207,0
377405,Male,66,1,51.0,0,1-2 Year,Yes,26977.0,26.0,27,0
67240,Male,39,1,29.0,1,1-2 Year,No,31688.0,152.0,61,0
178303,Female,50,1,28.0,0,1-2 Year,Yes,45466.0,26.0,191,0
148856,Female,43,1,48.0,1,1-2 Year,No,2630.0,124.0,57,0
340718,Male,41,1,8.0,1,1-2 Year,No,34378.0,124.0,89,0
290511,Female,45,1,39.0,0,1-2 Year,Yes,66018.0,26.0,105,0
86111,Female,78,1,35.0,0,1-2 Year,Yes,25667.0,26.0,16,1
186721,Female,23,1,28.0,1,< 1 Year,No,85804.0,152.0,31,0
21493,Male,22,1,6.0,0,< 1 Year,Yes,35710.0,152.0,184,0
275923,Female,26,1,46.0,1,< 1 Year,No,26176.0,152.0,172,0
12369,Female,24,1,36.0,0,< 1 Year,Yes,29157.0,152.0,130,0
93972,Male,25,1,30.0,1,< 1 Year,Yes,26689.0,124.0,267,0
457958,Male,48,1,33.0,0,1-2 Year,Yes,37427.0,124.0,195,1
441780,Male,44,1,28.0,0,1-2 Year,Yes,29537.0,124.0,80,1
262544,Male,50,1,28.0,1,1-2 Year,No,32157.0,30.0,99,0
348621,Male,25,1,8.0,1,< 1 Year,No,44845.0,152.0,261,0
215903,Male,51,1,28.0,1,1-2 Year,No,50077.0,124.0,29,0
363946,Male,39,1,28.0,1,1-2 Year,No,39008.0,26.0,228,0
495359,Male,49,1,28.0,0,1-2 Year,Yes,47561.0,26.0,291,1
350070,Male,80,1,27.0,1,1-2 Year,No,26302.0,26.0,155,0
235396,Male,38,1,3.0,0,1-2 Year,Yes,2630.0,124.0,44,0
44436,Male,64,1,0.0,0,1-2 Year,No,2630.0,156.0,103,0
299477,Female,24,1,26.0,1,< 1 Year,No,31046.0,152.0,187,0
15592,Female,39,1,28.0,0,1-2 Year,Yes,41951.0,26.0,89,0
246678,Male,27,1,28.0,1,< 1 Year,No,37644.0,152.0,12,0
233756,Male,65,1,28.0,1,1-2 Year,Yes,53464.0,124.0,110,0
286501,Female,69,1,28.0,0,1-2 Year,Yes,2630.0,124.0,183,0
288164,Male,23,1,8.0,1,< 1 Year,No,39281.0,152.0,17,0
269404,Male,28,1,46.0,0,< 1 Year,No,34992.0,160.0,237,0
62123,Male,21,1,28.0,1,< 1 Year,No,30474.0,152.0,73,0
434578,Male,30,1,8.0,0,1-2 Year,Yes,25693.0,163.0,155,1
282204,Male,55,1,29.0,1,1-2 Year,No,2630.0,30.0,190,0
282603,Male,55,1,8.0,1,1-2 Year,No,2630.0,124.0,76,0
297971,Male,54,1,28.0,1,1-2 Year,No,37843.0,26.0,87,0
299360,Male,23,1,41.0,1,< 1 Year,No,46424.0,152.0,73,0
234269,Male,66,1,28.0,1,1-2 Year,No,92906.0,55.0,63,0
23176,Male,52,1,33.0,1,1-2 Year,No,2630.0,124.0,253,0
248902,Female,25,1,31.0,1,< 1 Year,No,2630.0,152.0,246,0
24056,Male,53,1,28.0,0,> 2 Years,Yes,34241.0,124.0,67,0
266113,Female,73,1,28.0,0,1-2 Year,Yes,76824.0,26.0,77,0
262276,Male,26,1,28.0,1,< 1 Year,Yes,36582.0,157.0,291,0
377406,Female,65,1,28.0,0,> 2 Years,Yes,85034.0,26.0,151,1
376360,Male,33,1,41.0,0,< 1 Year,Yes,38299.0,152.0,291,0
10052,Male,63,1,8.0,0,1-2 Year,Yes,65482.0,124.0,271,1
3554,Male,26,1,3.0,1,< 1 Year,No,22424.0,152.0,17,0
71718,Female,26,1,28.0,1,< 1 Year,No,49645.0,152.0,211,0
14272,Male,26,1,37.0,0,< 1 Year,Yes,38461.0,152.0,99,0
360538,Female,51,1,28.0,1,1-2 Year,No,38565.0,26.0,216,0
35773,Male,37,1,6.0,1,1-2 Year,No,2630.0,160.0,133,0
264421,Female,23,1,33.0,1,< 1 Year,No,37782.0,152.0,184,0
278119,Male,29,1,28.0,1,1-2 Year,No,65678.0,124.0,141,0
282697,Male,52,1,11.0,0,1-2 Year,Yes,24425.0,120.0,104,0
255392,Male,53,1,41.0,0,1-2 Year,Yes,2630.0,26.0,81,0
497313,Male,45,1,8.0,0,1-2 Year,Yes,34445.0,26.0,247,1
303037,Female,47,1,46.0,0,1-2 Year,Yes,2630.0,157.0,215,0
190635,Female,21,1,46.0,1,< 1 Year,No,23938.0,152.0,181,0
263323,Male,33,1,7.0,0,< 1 Year,Yes,40089.0,26.0,195,0
122275,Female,24,1,8.0,1,< 1 Year,No,27866.0,152.0,169,0
198351,Female,25,1,41.0,1,< 1 Year,No,33048.0,152.0,88,0
386324,Female,23,1,41.0,1,< 1 Year,No,23591.0,152.0,194,0
68880,Male,52,1,28.0,0,1-2 Year,Yes,33278.0,124.0,89,0
307829,Male,34,1,43.0,0,1-2 Year,Yes,2630.0,152.0,30,0
64871,Male,68,1,28.0,0,1-2 Year,Yes,47849.0,122.0,205,0
305962,Female,41,1,38.0,0,> 2 Years,Yes,33004.0,124.0,135,0
260928,Male,24,1,2.0,0,< 1 Year,Yes,24821.0,152.0,71,0
327992,Female,24,1,6.0,1,< 1 Year,No,26801.0,152.0,258,0
333156,Male,21,1,16.0,0,< 1 Year,Yes,27627.0,152.0,244,0
441206,Female,25,1,11.0,1,< 1 Year,No,40047.0,152.0,249,0
299009,Female,23,1,28.0,1,< 1 Year,No,59512.0,153.0,280,0
376098,Male,21,1,11.0,1,< 1 Year,No,33818.0,152.0,295,0
410618,Male,22,1,46.0,1,< 1 Year,No,25499.0,152.0,211,0
142549,Female,22,1,36.0,0,< 1 Year,No,37886.0,152.0,172,0
258193,Male,56,1,28.0,0,1-2 Year,Yes,48374.0,124.0,168,0
180949,Male,54,1,18.0,0,1-2 Year,Yes,31574.0,26.0,76,0
208093,Male,41,1,28.0,1,1-2 Year,No,39354.0,124.0,181,0
504354,Male,39,1,41.0,0,1-2 Year,Yes,56080.0,124.0,126,1
92685,Male,53,1,28.0,1,1-2 Year,No,33432.0,124.0,144,0
223081,Male,63,1,46.0,1,1-2 Year,No,45193.0,122.0,23,0
495354,Male,41,1,28.0,1,1-2 Year,No,26869.0,61.0,53,0
115677,Male,22,1,46.0,1,< 1 Year,No,23296.0,152.0,184,0
482525,Female,36,1,28.0,0,1-2 Year,Yes,36687.0,124.0,51,1
58680,Female,65,1,28.0,1,1-2 Year,No,26252.0,124.0,222,0
356432,Female,64,1,0.0,0,1-2 Year,Yes,2630.0,7.0,94,0
46204,Male,25,1,28.0,1,< 1 Year,No,32157.0,152.0,100,0
145249,Male,31,1,28.0,1,< 1 Year,No,346200.0,152.0,16,0
495017,Male,51,1,28.0,0,1-2 Year,Yes,34480.0,26.0,293,1
111408,Male,45,1,47.0,0,1-2 Year,No,31778.0,160.0,202,0
473943,Male,31,1,28.0,0,< 1 Year,Yes,35995.0,26.0,113,1
300136,Male,50,1,28.0,0,1-2 Year,Yes,39623.0,55.0,164,1
397766,Female,24,1,35.0,1,< 1 Year,No,30606.0,152.0,160,0
281262,Male,23,1,33.0,1,< 1 Year,No,47783.0,151.0,61,0
83677,Male,56,1,28.0,1,1-2 Year,Yes,46807.0,26.0,250,0
269056,Male,24,1,15.0,0,< 1 Year,Yes,26747.0,151.0,94,0
421512,Female,23,1,36.0,1,< 1 Year,No,34537.0,152.0,46,0
161650,Female,23,1,30.0,1,< 1 Year,No,33702.0,152.0,58,0
113529,Male,25,1,7.0,1,< 1 Year,No,38177.0,152.0,218,0
123150,Male,67,1,18.0,1,1-2 Year,No,31087.0,26.0,226,0
311617,Male,35,1,28.0,0,1-2 Year,Yes,28236.0,124.0,117,1
322770,Male,40,1,28.0,0,1-2 Year,Yes,34908.0,26.0,117,1
394838,Female,39,1,28.0,0,1-2 Year,Yes,36502.0,122.0,228,1
282003,Male,33,1,8.0,1,1-2 Year,No,2630.0,124.0,144,0
14939,Male,37,1,4.0,0,1-2 Year,Yes,2630.0,156.0,291,0
150934,Male,37,1,28.0,0,1-2 Year,Yes,24889.0,124.0,245,0
309206,Female,50,1,18.0,1,1-2 Year,No,30282.0,124.0,177,0
74743,Female,37,1,4.0,0,1-2 Year,Yes,33448.0,124.0,192,1
174167,Female,37,1,8.0,0,1-2 Year,Yes,41867.0,124.0,12,0
282914,Female,36,1,28.0,0,1-2 Year,Yes,49120.0,26.0,251,0
237097,Female,51,1,29.0,0,1-2 Year,Yes,63593.0,26.0,290,1
212069,Male,61,1,41.0,0,1-2 Year,Yes,41655.0,125.0,158,0
388493,Male,54,1,28.0,0,> 2 Years,Yes,2630.0,26.0,128,1
371848,Male,50,1,28.0,0,> 2 Years,Yes,48904.0,26.0,289,0
81869,Female,23,1,28.0,1,< 1 Year,No,45193.0,152.0,183,0
502665,Female,26,1,11.0,1,< 1 Year,No,19171.0,152.0,34,0
366378,Female,22,1,15.0,0,< 1 Year,No,23650.0,152.0,167,0
327568,Male,24,1,50.0,0,< 1 Year,Yes,24463.0,152.0,54,0
254769,Male,70,1,4.0,1,1-2 Year,No,52207.0,30.0,163,0
126398,Female,28,1,9.0,1,< 1 Year,No,28570.0,152.0,40,0
79314,Female,53,1,28.0,0,1-2 Year,Yes,45948.0,26.0,169,1
273967,Male,24,1,28.0,1,< 1 Year,No,49547.0,152.0,110,0
467830,Female,24,1,15.0,1,< 1 Year,No,39130.0,152.0,215,0
45522,Male,39,1,28.0,0,1-2 Year,Yes,41338.0,124.0,137,1
484729,Female,28,1,50.0,1,< 1 Year,No,59975.0,152.0,258,0
138478,Male,43,1,23.0,0,1-2 Year,Yes,46080.0,109.0,16,1
273672,Female,48,1,24.0,0,1-2 Year,Yes,2630.0,156.0,30,0
126356,Male,22,1,30.0,1,< 1 Year,No,49126.0,152.0,276,0
202458,Male,23,1,26.0,0,< 1 Year,Yes,2630.0,160.0,208,0
182968,Male,20,1,2.0,0,< 1 Year,Yes,30217.0,160.0,58,0
130897,Male,24,1,8.0,0,< 1 Year,Yes,40410.0,152.0,99,1
453907,Female,64,1,28.0,1,1-2 Year,No,45073.0,122.0,246,0
467901,Female,24,1,6.0,1,< 1 Year,No,29611.0,152.0,184,0
76938,Female,28,1,29.0,1,< 1 Year,No,30944.0,152.0,153,0
280883,Male,24,1,28.0,1,< 1 Year,No,27896.0,152.0,209,0
172527,Male,33,1,8.0,1,< 1 Year,No,2630.0,152.0,107,0
440555,Female,47,1,45.0,0,1-2 Year,Yes,2630.0,156.0,14,1
49556,Female,26,1,13.0,1,< 1 Year,No,2630.0,160.0,100,0
231631,Female,35,1,46.0,1,1-2 Year,No,2630.0,160.0,78,0
437897,Female,52,1,46.0,1,1-2 Year,No,2630.0,26.0,132,0
216027,Female,77,1,28.0,0,1-2 Year,No,36072.0,124.0,99,0
198554,Female,42,1,46.0,1,1-2 Year,No,2630.0,26.0,56,0
324875,Female,56,1,46.0,0,1-2 Year,Yes,27855.0,26.0,142,0
182887,Female,38,1,28.0,0,1-2 Year,Yes,55788.0,52.0,208,0
259263,Male,65,1,28.0,0,> 2 Years,Yes,56915.0,124.0,34,0
251567,Male,24,1,12.0,1,< 1 Year,No,2630.0,152.0,125,0
353886,Female,46,1,38.0,0,1-2 Year,No,28430.0,124.0,239,0
75796,Male,47,1,46.0,0,1-2 Year,Yes,24519.0,124.0,160,0
181490,Male,69,1,28.0,0,1-2 Year,Yes,34176.0,124.0,228,0
77038,Female,24,1,29.0,1,< 1 Year,No,32819.0,152.0,24,0
90906,Male,24,1,6.0,1,< 1 Year,No,47273.0,152.0,115,0
186040,Female,22,1,37.0,1,< 1 Year,No,29554.0,152.0,232,0
374460,Female,23,1,30.0,1,< 1 Year,No,52130.0,152.0,91,0
178317,Male,68,1,8.0,1,1-2 Year,No,43873.0,26.0,222,0
324619,Male,22,1,6.0,1,< 1 Year,No,31355.0,152.0,293,0
123601,Female,52,1,28.0,1,1-2 Year,No,31205.0,124.0,61,0
347275,Female,24,1,31.0,1,< 1 Year,No,2630.0,152.0,114,0
42621,Male,34,1,38.0,0,< 1 Year,Yes,58335.0,26.0,86,0
120293,Male,45,1,28.0,0,> 2 Years,Yes,27843.0,26.0,207,0
343245,Female,20,1,35.0,1,< 1 Year,No,27461.0,160.0,86,0
337786,Male,44,1,28.0,0,1-2 Year,Yes,53946.0,124.0,84,0
155867,Male,41,1,28.0,0,1-2 Year,Yes,46174.0,124.0,19,1
73936,Female,40,1,8.0,1,1-2 Year,No,39062.0,7.0,66,0
213049,Male,45,1,30.0,0,1-2 Year,Yes,2630.0,156.0,146,0
8352,Male,35,1,28.0,0,1-2 Year,Yes,42741.0,26.0,202,0
239284,Female,20,1,46.0,0,< 1 Year,Yes,37666.0,160.0,199,0
400185,Male,42,1,29.0,0,1-2 Year,Yes,2630.0,157.0,162,1
453065,Female,29,1,11.0,1,< 1 Year,No,35446.0,152.0,170,0
268635,Female,45,1,28.0,1,1-2 Year,No,36582.0,124.0,231,0
105975,Female,42,1,8.0,1,1-2 Year,No,29029.0,124.0,260,0
297918,Male,26,1,28.0,0,1-2 Year,Yes,46379.0,26.0,110,1
428565,Female,45,1,33.0,0,1-2 Year,Yes,62322.0,26.0,35,1
440826,Female,26,1,29.0,1,< 1 Year,No,28402.0,152.0,234,0
292157,Female,65,1,46.0,1,1-2 Year,No,28632.0,26.0,81,0
6898,Female,29,1,41.0,0,1-2 Year,Yes,2630.0,157.0,201,0
256036,Female,67,1,8.0,0,1-2 Year,Yes,31251.0,26.0,98,0
95377,Male,46,1,8.0,0,1-2 Year,Yes,46787.0,124.0,117,0
228294,Female,45,1,28.0,0,1-2 Year,Yes,49554.0,26.0,74,0
97084,Male,23,1,46.0,1,< 1 Year,Yes,2630.0,160.0,20,0
277645,Female,22,1,46.0,1,< 1 Year,No,23255.0,152.0,94,0
244451,Female,71,1,8.0,0,1-2 Year,Yes,24678.0,26.0,172,0
